Unnamed: 0,RegionName,State,Date,Price,Housing Inventory,UnemploymentRate,cases,deaths,cases_rate,death_rate,fully_vaccinated,fully_vaccinated_rate,inventory_price_increased,inventory_price_decreased,median_days_on_market,Population,Area,GDP,GDP_pp,Population_Density,Violent_Crimes,Violent_Crimes_pp,Property_Crime,Property_Crimes_pp,Revenue_pp,Expenditures_pp,Hospital,Hospital_pp,School,School_pp,Public_School,Public_School_pp,Private_School,Private_School_pp
1170,Kern County,CA,2021-10,309586,1333,8.3,7527.0,144.0,0.0081175431463541,0.0001552977564866,22235,0.0239802024119323,96,388,31,917673,"8,142","46,781,960",50.97889989,105.5,"4,465",5.2,"28,283",33.0,34507,33308,15,1.63e-05,329,0.000358516,276,0.000300761,53,5.78e-05
1171,Ventura County,CA,2021-10,794236,682,5.0,2450.0,16.0,0.0028730678618628,1.876289215910464e-05,14178,0.0166270496016599,40,220,36,839784,"1,846","46,470,387",55.33611857,453.5,"1,890",2.3,"16,812",20.1,30789,30258,13,1.55e-05,310,0.000369143,226,0.000269117,84,0.000100026
1172,San Francisco County,CA,2021-10,1538754,1231,3.9,1805.0,19.0,0.0020229076074774,2.129376428923656e-05,8721,0.009774584958383733,20,252,35,815201,47,"155,258,114",190.4537826,"17,680.10","6,822",8.2,"45,936",55.4,32198,34059,18,2.21e-05,242,0.000296859,134,0.000164377,108,0.000132483
1173,San Mateo County,CA,2021-10,1646929,606,3.6,1546.0,0.0,0.0019871439753933,0.0,9249,0.011888159526787234,16,136,33,737888,449,"113,829,269",154.2636132,"1,649.70","1,561",2.1,"14,186",19.2,32749,30849,11,1.49e-05,269,0.000364554,182,0.00024665,87,0.000117904
1174,San Joaquin County,CA,2021-10,527012,801,7.3,3982.0,92.0,0.0050885252605281,0.0001175651240503,15681,0.020039316162861767,60,292,34,789410,"1,399","26,787,016",33.93295753,503.9,"5,346",7.6,"25,092",35.8,29849,29388,10,1.27e-05,289,0.000366096,251,0.000317959,38,4.81e-05
1175,Stanislaus County,CA,2021-10,435944,535,6.9,4293.0,91.0,0.0076346738324355,0.0001618344558005,12801,0.022765306249477566,28,212,31,552999,"1,495","20,632,799",37.31073474,349.8,"2,826",5.4,"18,559",35.5,28292,27638,12,2.17e-05,231,0.000417722,197,0.000356239,34,6.15e-05
1176,Sonoma County,CA,2021-10,779675,661,4.2,1652.0,11.0,0.0033261655673407,2.214759155008981e-05,6659,0.013408688835734666,36,184,43,485887,"1,576","26,325,465",54.18022092,312.1,"1,821",3.7,"8,583",17.5,31332,30726,12,2.47e-05,231,0.000475419,181,0.000372515,50,0.000102905
1177,Tulare County,CA,2021-10,303753,449,9.2,4649.0,87.0,0.0095969844536696,0.0001795951059301,11487,0.023713435021320867,36,144,42,477054,"4,824","16,847,054",35.31477359,93.5,"1,903",4.2,"11,398",25.3,27942,27295,7,1.47e-05,223,0.000467452,204,0.000427625,19,3.98e-05
1178,Santa Barbara County,CA,2021-10,856584,437,4.4,1647.0,21.0,0.0036088900964781,4.6014992122671584e-05,8311,0.0182117113267729,24,72,36,446475,"2,738","25,885,092",57.97657652,157.8,"1,294",3.0,"9,088",21.1,31421,30901,9,2.02e-05,173,0.00038748,129,0.00028893,44,9.85e-05
1179,Monterey County,CA,2021-10,785177,331,5.5,878.0,9.0,0.0019566244439888,2.0056514801707928e-05,8386,0.01868895762578403,12,76,43,437325,"3,322","25,122,789",57.44649631,129.5,"1,833",4.3,"10,577",24.9,35896,35092,4,9.15e-06,177,0.000404733,155,0.000354427,22,5.03e-05
1180,Solano County,CA,2021-10,578614,423,6.1,1363.0,20.0,0.00306805775962,4.5019189429494325e-05,8482,0.019093388556872332,36,168,24,451716,828,"20,899,701",46.26734718,513.1,"2,109",5.0,"13,453",31.9,26180,25558,7,1.55e-05,136,0.000301074,107,0.000236874,29,6.42e-05
1181,Placer County,CA,2021-10,681407,681,4.1,2244.0,43.0,0.0056039197470744,0.0001073834889145,6263,0.015641362455069568,24,256,34,412300,"1,407","19,894,372",48.2521756,256.9,596,1.6,"6,643",18.4,27036,27085,4,9.7e-06,170,0.000412321,135,0.000327431,35,8.49e-05
1182,San Luis Obispo County,CA,2021-10,788213,307,4.3,1220.0,23.0,0.0043749237974338,8.247807159096614e-05,3823,0.013709289899663633,4,80,43,283159,"3,304","15,449,070",54.55969967,83.1,"1,177",4.3,"5,683",20.7,32267,30230,6,2.12e-05,110,0.000388474,87,0.000307248,23,8.12e-05
1183,Santa Cruz County,CA,2021-10,1142597,203,5.1,716.0,5.0,0.0026131482231686,1.8248241781904318e-05,3304,0.012059654718934465,4,44,41,267792,446,"12,786,326",47.74722919,600.2,"1,139",4.3,"8,121",30.4,29521,29605,5,1.87e-05,117,0.000436906,86,0.000321145,31,0.000115761
1184,Merced County,CA,2021-10,381995,327,8.0,2368.0,38.0,0.0082388142787558,0.0001322107021084,5700,0.019832765059262833,12,84,38,286461,"1,929","9,012,107",31.46015339,135.2,"1,485",5.7,"7,126",27.2,28533,28121,3,1.05e-05,134,0.000467777,116,0.000404942,18,6.28e-05
1185,Marin County,CA,2021-10,1488456,297,3.4,484.0,4.0,0.0018558282208588,1.5337423312883436e-05,2480,0.0095092024539877,12,80,34,260206,520,"22,815,861",87.68383896,493.4,454,1.8,"4,565",17.8,34416,32310,4,1.54e-05,127,0.000488075,79,0.000303606,48,0.000184469
1186,Butte County,CA,2021-10,396704,348,5.4,1592.0,40.0,0.00731049873949,0.0001836808728515,3777,0.017345597092944035,4,148,44,208309,"1,640","8,434,322",40.48947477,135.4,678,3.1,"6,631",29.9,30734,28860,7,3.36e-05,113,0.000542463,97,0.000465654,16,7.68e-05
1187,Yolo County,CA,2021-10,601095,163,4.6,990.0,7.0,0.0044273115932955,3.1304223386938095e-05,3233,0.014458079172852967,4,56,31,216986,"1,012","13,013,233",59.97268487,201.2,757,3.7,"5,507",27.0,25065,24354,2,9.22e-06,80,0.000368687,68,0.000313384,12,5.53e-05
1188,El Dorado County,CA,2021-10,665986,577,4.7,906.0,14.0,0.0046919180934033,7.250204559342924e-05,2551,0.013214360928992868,16,228,40,193221,"1,712","7,238,157",37.46050895,106.3,409,2.3,"3,138",17.3,29023,28768,3,1.55e-05,91,0.000470963,69,0.000357104,22,0.000113859
1189,Shasta County,CA,2021-10,365846,448,5.4,2083.0,68.0,0.0117071799915694,0.0003821835042855,3773,0.021205564142194735,8,172,45,182139,"3,786","7,437,919",40.8364985,47.3,"1,275",7.1,"5,705",32.0,28792,27515,7,3.84e-05,120,0.000658837,97,0.00053256,23,0.000126277
1190,Imperial County,CA,2021-10,303693,75,17.7,1659.0,6.0,0.0086564500727893,3.130723353630857e-05,3737,0.0195026672023682,4,20,37,179851,"4,175","8,155,429",45.34547487,42.4,583,3.3,"5,536",31.3,29846,29899,2,1.11e-05,88,0.000489294,77,0.000428132,11,6.12e-05
1191,Kings County,CA,2021-10,301365,201,7.8,2278.0,35.0,0.0145611209122753,0.0002237222264835,3212,0.020533439015451734,12,80,36,153443,"1,390","5,924,008",38.60722223,109,696,4.6,"3,475",23.0,24498,24704,4,2.61e-05,78,0.000508332,72,0.00046923,6,3.91e-05
1192,Madera County,CA,2021-10,371997,385,7.3,1814.0,19.0,0.0113311970216567,0.0001186839820349,2923,0.0182585936572781,16,96,44,159410,"2,138","6,012,170",37.71513707,71.3,888,5.8,"3,380",22.2,23808,23972,2,1.25e-05,96,0.000602221,85,0.000533216,11,6.9e-05
1193,Napa County,CA,2021-10,875643,275,4.5,443.0,7.0,0.0031721708246212,5.0124595422908376e-05,1772,0.012688683298484833,0,72,59,136207,754,"9,870,652",72.46802294,186.1,534,3.8,"2,385",17.1,36958,35231,3,2.2e-05,61,0.000447848,42,0.000308354,19,0.000139494
1194,Humboldt County,CA,2021-10,426856,178,4.8,606.0,14.0,0.0045190830586585,0.0001044012587808,1942,0.014481946039463666,4,40,31,136310,"3,573","4,986,467",36.58181351,37.8,485,3.6,"4,787",35.5,31924,32019,6,4.4e-05,104,0.000762967,92,0.000674932,12,8.8e-05
1195,Nevada County,CA,2021-10,653475,460,4.5,609.0,4.0,0.006169587681086,4.052274338972749e-05,1507,0.0152703204673623,4,128,45,103487,958,"3,940,019",38.07259849,103,308,3.1,"1,591",16.1,26949,26407,2,1.93e-05,51,0.000492816,41,0.000396185,10,9.66e-05
1196,Sutter County,CA,2021-10,427114,87,6.8,613.0,11.0,0.0057968547571089,0.0001040218635044,2260,0.021374916861313667,4,40,35,99063,603,"3,095,179",31.24455145,157.8,316,3.3,"2,364",24.9,27675,27947,4,4.04e-05,53,0.000535013,47,0.000474446,6,6.06e-05
1197,Mendocino County,CA,2021-10,499126,236,5.0,503.0,4.0,0.0056875360417915,4.5228914845260576e-05,1613,0.018238559911351333,0,60,57,91305,"3,509","3,261,212",35.71778106,25,512,5.8,"1,546",17.6,40129,39101,3,3.29e-05,82,0.000898089,70,0.000766661,12,0.000131428
1198,Yuba County,CA,2021-10,382434,141,7.0,619.0,4.0,0.0078067852188169,5.0447723546474966e-05,1791,0.022596376171858668,12,40,42,83421,630,"2,948,046",35.33937498,115.6,296,4.1,"2,135",29.2,36427,34662,2,2.4e-05,47,0.000563407,42,0.00050347,5,5.99e-05
1199,Lake County,CA,2021-10,327904,389,6.2,443.0,5.0,0.0068289374296681,7.707604322424504e-05,1158,0.01785081161073517,12,116,56,68766,"1,258","1,768,943",25.7240933,51.1,307,4.8,"1,832",28.5,35392,33872,2,2.91e-05,55,0.000799814,46,0.000668935,9,0.000130879
1200,Tehama County,CA,2021-10,314902,221,5.6,864.0,18.0,0.0131137588221901,0.0002732033087956,1311,0.019898307657281566,4,56,49,65498,"2,951","1,882,273",28.73786986,21.5,321,5.1,"1,589",25.1,31276,31226,1,1.53e-05,54,0.000824453,42,0.000641241,12,0.000183212
1201,Tuolumne County,CA,2021-10,381536,306,6.0,787.0,19.0,0.0150331416782869,0.0003629348054478,801,0.015300567324406433,0,100,51,55810,"2,236","2,455,844",44.00365526,24.5,151,2.8,"1,157",21.3,40378,40389,3,5.38e-05,39,0.000698799,31,0.000555456,8,0.000143343
1202,San Benito County,CA,2021-10,830821,82,5.9,315.0,4.0,0.0049201836868576,6.24785230077161e-05,1273,0.0198889964907896,4,28,36,66677,"1,389","2,075,377",31.1258305,41,196,3.4,736,12.9,23295,22862,2,3e-05,36,0.000539916,29,0.000434933,7,0.000104984
1203,Calaveras County,CA,2021-10,462539,361,4.7,415.0,6.0,0.0093702725281672,0.0001354738196843,637,0.014390330179803833,0,112,45,46221,"1,020","1,292,735",27.96856407,44,113,2.5,989,22.0,33400,33016,1,2.16e-05,26,0.000562515,22,0.000475974,4,8.65e-05
1204,Siskiyou County,CA,2021-10,265397,182,6.0,161.0,7.0,0.0036627536627536,0.0001592501592501,685,0.015583765583765568,0,40,64,44118,"6,287","1,546,848",35.06160751,7.1,137,3.1,724,16.4,37841,37241,2,4.53e-05,57,0.00129199,50,0.001133324,7,0.000158665
1205,Amador County,CA,2021-10,400472,142,5.6,365.0,4.0,0.0094728919571254,0.0001038125145986,585,0.015191231302933567,4,52,45,41259,606,"1,570,431",38.06274995,62.5,81,2.2,629,16.9,30909,30810,1,2.42e-05,19,0.000460506,16,0.000387794,3,7.27e-05
1206,Lassen County,CA,2021-10,216043,97,4.1,389.0,10.0,0.0129386329619158,0.0003326126725428,533,0.017739342535617233,4,36,105,33159,"4,558","1,071,059",32.30070267,7.3,140,4.2,521,15.6,32798,31720,1,3.02e-05,31,0.000934889,29,0.000874574,2,6.03e-05
1207,Del Norte County,CA,2021-10,317521,101,6.0,128.0,3.0,0.0046447492561143,0.0001088613106901,501,0.01820403028763577,0,16,66,28100,"1,008","688,089",24.48715302,27.9,165,5.9,649,23.1,40143,39264,1,3.56e-05,18,0.000640569,16,0.000569395,2,7.12e-05
1208,Glenn County,CA,2021-10,315749,41,5.4,213.0,2.0,0.0072577347689791,6.814774430966335e-05,625,0.021318886011539598,0,12,52,28805,"1,315","982,720",34.11629925,21.3,125,4.5,527,18.8,43299,43366,1,3.47e-05,35,0.001215067,32,0.001110918,3,0.000104149
1209,Colusa County,CA,2021-10,311777,16,8.4,83.0,1.0,0.0036737042446775,4.426149692382596e-05,429,0.019017689844937166,0,4,40,21917,"1,151","1,199,687",54.73773783,18.6,40,1.9,350,16.3,42181,40480,1,4.56e-05,24,0.00109504,20,0.000912534,4,0.000182507
1210,Plumas County,CA,2021-10,340838,176,6.8,402.0,3.0,0.0211612359846291,0.000157919671527,256,0.013510905230650433,0,40,90,19915,"2,554","1,006,000",50.51468742,7.6,91,4.7,312,16.2,49764,48982,3,0.00015064,19,0.000954055,16,0.000803415,3,0.00015064
1211,Inyo County,CA,2021-10,435819,26,4.7,554.0,3.0,0.0300222186094402,0.0001625751910258,274,0.014884661933922199,0,0,18,18970,"10,192","1,224,445",64.54638904,1.8,106,5.7,303,16.4,64893,62300,2,0.00010543,29,0.00152873,28,0.001476015,1,5.27e-05
1212,Mariposa County,CA,2021-10,363017,83,5.6,269.0,0.0,0.0151166057881427,0.0,192,0.010827011332771365,4,16,72,17147,"1,451","664,863",38.77430454,12.4,71,4.0,276,15.4,58085,57969,1,5.83e-05,17,0.000991427,16,0.000933108,1,5.83e-05
1213,Mono County,CA,2021-10,578869,56,5.9,153.0,0.0,0.0109591003509777,0.0,157,0.0112694888140773,0,16,56,13247,"3,044","1,027,563",77.56948743,4.7,36,2.5,184,13.0,67323,67973,1,7.55e-05,0,0.0,0,0.0,0,0.0
1214,Trinity County,CA,2021-10,339536,113,4.6,72.0,1.0,0.0053916429534221,7.48839299086416e-05,196,0.014677250262093698,0,16,97,16060,"3,179","371,527",23.13368618,4.3,34,2.5,174,12.9,64746,64241,1,6.23e-05,25,0.001556663,24,0.001494396,1,6.23e-05
1215,Modoc County,CA,2021-10,159305,49,4.7,51.0,0.0,0.0053825857519788,0.0,136,0.014423922603342134,0,8,59,8661,"3,944","357,793",41.31081861,2.4,49,5.2,166,17.8,64291,62953,2,0.00023092,17,0.001962822,15,0.001731902,2,0.00023092
1216,Sierra County,CA,2021-10,304791,29,4.3,45.0,0.0,0.0144462279293739,0.0,42,0.013590155163188867,0,4,113,3283,953,"82,019",24.98294243,3.2,11,3.6,29,9.6,104352,100503,1,0.000304599,0,0.0,0,0.0,0,0.0
1217,Alpine County,CA,2021-10,491363,30,7.5,3.0,0.0,0.0026857654431512,0.0,4,0.0035810205908683667,0,8,127,1235,739,"99,643",80.68259109,1.6,4,3.3,24,20.0,252437,247344,0,0.0,0,0.0,0,0.0,0,0.0
1218,Los Angeles County,CA,2021-11,814096,7432,6.2,33612.0,422.0,0.0032768036287782,4.114040019470523e-05,208154,0.020292778615154966,492,1584,41,9829544,"4,060","662,418,536",67.39056624,"2,457.90","42,725",4.3,"217,493",21.8,33864,33230,131,1.33e-05,3232,0.000328805,2283,0.000232259,949,9.65e-05
1219,San Diego County,CA,2021-11,827876,2110,4.6,15287.0,96.0,0.0045356391996482,2.848311396390596e-05,102795,0.030499382173566233,304,572,33,3286069,"4,204","203,932,550",62.05972851,756.7,"10,585",3.3,"59,050",18.6,22016,21083,37,1.13e-05,1058,0.000321965,789,0.000240105,269,8.19e-05
1220,Orange County,CA,2021-11,963517,1681,4.1,7888.0,112.0,0.0024432255160957,3.469082882894601e-05,47212,0.014623423309573199,192,348,36,3167809,948,"220,075,102",69.4723394,"3,903.60","6,257",2.0,"54,754",17.7,20776,20309,41,1.29e-05,959,0.000302733,642,0.000202664,317,0.000100069
1221,Riverside County,CA,2021-11,555648,3023,5.4,12419.0,138.0,0.0050317141010759,5.5912436262861376e-05,35894,0.014543175812874301,272,856,36,2458395,"7,208","75,327,830",30.64106053,314.6,"6,260",2.8,"61,434",27.1,27929,28072,24,9.76e-06,697,0.000283518,538,0.000218842,159,6.47e-05
1222,San Bernardino County,CA,2021-11,489914,2900,5.5,12616.0,186.0,0.0056895514472368,8.388209965013045e-05,35071,0.015816586227040266,268,708,41,2194710,"20,062","78,146,465",35.60673848,103.6,"8,281",4.0,"54,778",26.4,29477,27905,32,1.46e-05,740,0.000337174,587,0.000267461,153,6.97e-05
1223,Santa Clara County,CA,2021-11,1546310,737,3.1,5441.0,35.0,0.0027653189061717,1.7788303936043427e-05,32604,0.016570736884725868,48,104,36,1885508,"1,291","282,946,368",150.0637324,"1,427.30","4,676",2.5,"43,084",23.4,39774,38937,17,9.02e-06,631,0.000334658,426,0.000225934,205,0.000108724
1224,Alameda County,CA,2021-11,1166021,988,4.3,3505.0,27.0,0.0020790255094353,1.6015317761699188e-05,24307,0.014418333544893665,80,188,36,1648556,738,119117078,72.25540291,2109.8,10356,6.6,57620,37.0,27341,26306,27,1.64e-05,562,0.000340904,401,0.000243243,161,9.77e-05
1225,Sacramento County,CA,2021-11,523655,1195,5.1,5880.0,90.0,0.0037500597904941,5.73988743442976e-05,23948,0.015273415286170567,108,432,33,1588921,966,"77,961,074",49.06541861,"1,503.00","7,452",5.1,"40,246",27.8,33750,33214,19,1.2e-05,511,0.000321602,398,0.000250484,113,7.11e-05
1226,Contra Costa County,CA,2021-11,917286,835,4.6,2870.0,23.0,0.0024739267941787,1.9825894169376923e-05,18350,0.015818190229167233,52,220,33,1161413,720,"71,878,033",61.88843504,"1,496.00","3,650",3.4,"32,232",29.8,38948,37226,12,1.03e-05,394,0.000339242,289,0.000248835,105,9.04e-05
1227,Fresno County,CA,2021-11,361433,793,7.0,6059.0,142.0,0.0058698328952836,0.000137566639896,17344,0.016802828576789133,44,188,31,1013581,"5,963","39,921,581",39.38667063,159.2,"4,547",4.8,"32,535",34.3,26135,25200,15,1.48e-05,421,0.000415359,367,0.000362083,54,5.33e-05
1228,Kern County,CA,2021-11,312989,1157,7.4,5282.0,130.0,0.0056964079844615,0.0001401993634948,17179,0.01852716614307597,56,308,38,917673,"8,142","46,781,960",50.97889989,105.5,"4,465",5.2,"28,283",33.0,34507,33308,15,1.63e-05,329,0.000358516,276,0.000300761,53,5.78e-05
1229,Ventura County,CA,2021-11,798403,567,4.5,2516.0,14.0,0.0029504647920192,1.6417530639216556e-05,12350,0.0144826073853089,28,160,38,839784,"1,846","46,470,387",55.33611857,453.5,"1,890",2.3,"16,812",20.1,30789,30258,13,1.55e-05,310,0.000369143,226,0.000269117,84,0.000100026
1230,San Francisco County,CA,2021-11,1547481,998,3.3,1961.0,8.0,0.0021977406195364,8.965795490204868e-06,12080,0.013539098339833501,16,152,46,815201,47,"155,258,114",190.4537826,"17,680.10","6,822",8.2,"45,936",55.4,32198,34059,18,2.21e-05,242,0.000296859,134,0.000164377,108,0.000132483
1231,San Mateo County,CA,2021-11,1660895,494,3.1,1693.0,4.0,0.0021760897479566,5.141381566347601e-06,11388,0.014638370216319333,12,84,39,737888,449,"113,829,269",154.2636132,"1,649.70","1,561",2.1,"14,186",19.2,32749,30849,11,1.49e-05,269,0.000364554,182,0.00024665,87,0.000117904
1232,San Joaquin County,CA,2021-11,529562,636,6.6,3203.0,79.0,0.0040930553514494,0.0001009526608693,12714,0.0162478409122372,44,184,39,789410,"1,399","26,787,016",33.93295753,503.9,"5,346",7.6,"25,092",35.8,29849,29388,10,1.27e-05,289,0.000366096,251,0.000317959,38,4.81e-05
1233,Stanislaus County,CA,2021-11,438322,474,6.2,2901.0,65.0,0.0051591401788715,0.0001155960398575,8523,0.015157308426239966,20,172,37,552999,"1,495","20,632,799",37.31073474,349.8,"2,826",5.4,"18,559",35.5,28292,27638,12,2.17e-05,231,0.000417722,197,0.000356239,34,6.15e-05
1234,Sonoma County,CA,2021-11,777827,492,3.7,1634.0,4.0,0.0032899240538951,8.05366965457811e-06,6746,0.013582513872445967,20,132,52,485887,"1,576","26,325,465",54.18022092,312.1,"1,821",3.7,"8,583",17.5,31332,30726,12,2.47e-05,231,0.000475419,181,0.000372515,50,0.000102905
1235,Tulare County,CA,2021-11,307672,438,8.2,2510.0,100.0,0.0051814220216628,0.0002064311562415,8418,0.0173773747324136,24,100,42,477054,"4,824","16,847,054",35.31477359,93.5,"1,903",4.2,"11,398",25.3,27942,27295,7,1.47e-05,223,0.000467452,204,0.000427625,19,3.98e-05
1236,Santa Barbara County,CA,2021-11,868269,407,3.9,1621.0,23.0,0.00355191915385,5.039737232483078e-05,6525,0.014297515409544333,12,108,35,446475,"2,738","25,885,092",57.97657652,157.8,"1,294",3.0,"9,088",21.1,31421,30901,9,2.02e-05,173,0.00038748,129,0.00028893,44,9.85e-05
1237,Monterey County,CA,2021-11,791210,272,5.5,1140.0,6.0,0.002540491874883,1.3371009867805284e-05,7156,0.015947900602884,8,68,46,437325,"3,322","25,122,789",57.44649631,129.5,"1,833",4.3,"10,577",24.9,35896,35092,4,9.15e-06,177,0.000404733,155,0.000354427,22,5.03e-05
1238,Solano County,CA,2021-11,582860,362,5.4,1239.0,14.0,0.0027889387851571,3.151343260064603e-05,7228,0.016271435699466867,36,108,31,451716,828,"20,899,701",46.26734718,513.1,"2,109",5.0,"13,453",31.9,26180,25558,7,1.55e-05,136,0.000301074,107,0.000236874,29,6.42e-05
1239,Placer County,CA,2021-11,683380,550,3.5,1706.0,25.0,0.0042603774904228,6.243226099681846e-05,5465,0.013649357114197734,20,216,36,412300,"1,407","19,894,372",48.2521756,256.9,596,1.6,"6,643",18.4,27036,27085,4,9.7e-06,170,0.000412321,135,0.000327431,35,8.49e-05
1240,San Luis Obispo County,CA,2021-11,799798,290,3.6,1090.0,14.0,0.0039087433927892,5.020404357710983e-05,3242,0.011627017425584467,4,76,45,283159,"3,304","15,449,070",54.55969967,83.1,"1,177",4.3,"5,683",20.7,32267,30230,6,2.12e-05,110,0.000388474,87,0.000307248,23,8.12e-05
1241,Santa Cruz County,CA,2021-11,1153856,164,5.0,1093.0,4.0,0.0039890656535242,1.459859342552345e-05,3716,0.013564526391215533,0,32,42,267792,446,"12,786,326",47.74722919,600.2,"1,139",4.3,"8,121",30.4,29521,29605,5,1.87e-05,117,0.000436906,86,0.000321145,31,0.000115761
1242,Merced County,CA,2021-11,387490,312,7.6,1542.0,46.0,0.0053649711223992,0.0001600445341312,4238,0.014747292000092766,16,40,43,286461,"1,929","9,012,107",31.46015339,135.2,"1,485",5.7,"7,126",27.2,28533,28121,3,1.05e-05,134,0.000467777,116,0.000404942,18,6.28e-05
1243,Marin County,CA,2021-11,1496793,228,2.9,673.0,0.0,0.0025805214723926,0.0,2981,0.011431492842535767,4,40,42,260206,520,"22,815,861",87.68383896,493.4,454,1.8,"4,565",17.8,34416,32310,4,1.54e-05,127,0.000488075,79,0.000303606,48,0.000184469
1244,Butte County,CA,2021-11,396854,309,4.9,884.0,20.0,0.0040593472900183,9.184043642575392e-05,2607,0.011971400888096966,4,104,49,208309,"1,640","8,434,322",40.48947477,135.4,678,3.1,"6,631",29.9,30734,28860,7,3.36e-05,113,0.000542463,97,0.000465654,16,7.68e-05
1245,Yolo County,CA,2021-11,606839,118,4.2,700.0,9.0,0.0031304223386938,4.024828721177755e-05,3842,0.017181546607516602,12,28,40,216986,"1,012","13,013,233",59.97268487,201.2,757,3.7,"5,507",27.0,25065,24354,2,9.22e-06,80,0.000368687,68,0.000313384,12,5.53e-05
1246,El Dorado County,CA,2021-11,667148,476,4.1,757.0,6.0,0.0039202891795875,3.107230525432682e-05,2235,0.011576159946417532,4,192,42,193221,"1,712","7,238,157",37.46050895,106.3,409,2.3,"3,138",17.3,29023,28768,3,1.55e-05,91,0.000470963,69,0.000357104,22,0.000113859
1247,Shasta County,CA,2021-11,366634,434,4.9,1150.0,49.0,0.0064633974989461,0.0002753969369116,2943,0.0165425507002014,4,152,46,182139,"3,786","7,437,919",40.8364985,47.3,"1,275",7.1,"5,705",32.0,28792,27515,7,3.84e-05,120,0.000658837,97,0.00053256,23,0.000126277
1248,Imperial County,CA,2021-11,307210,77,15.5,1886.0,19.0,0.0098409070749129,9.913957286497714e-05,6222,0.032465601177152,4,8,43,179851,"4,175","8,155,429",45.34547487,42.4,583,3.3,"5,536",31.3,29846,29899,2,1.11e-05,88,0.000489294,77,0.000428132,11,6.12e-05
1249,Kings County,CA,2021-11,305417,183,7.3,1293.0,28.0,0.0082649382526654,0.0001789777811868,2281,0.014582427790988034,12,44,42,153443,"1,390","5,924,008",38.60722223,109,696,4.6,"3,475",23.0,24498,24704,4,2.61e-05,78,0.000508332,72,0.00046923,6,3.91e-05
1250,Madera County,CA,2021-11,378903,376,6.7,1248.0,16.0,0.0077956636620879,9.994440592420468e-05,2293,0.014327447024259367,16,72,46,159410,"2,138","6,012,170",37.71513707,71.3,888,5.8,"3,380",22.2,23808,23972,2,1.25e-05,96,0.000602221,85,0.000533216,11,6.9e-05
