,RegionName,State_x,Date,Price,Housing Inventory,UnemploymentRate,cases,cases_rate,deaths,death_rate,fully_vaccinated,fully_vaccinated_rate,Population,Area,GDP,GDPpp
1197,Mendocino County,CA,2021-10,499126.0,236.0,5.0,503.0,0.0056875360417915,4.0,4.5228914845260576e-05,4839.0,0.054715679734054,91305,3509,3261212,35.71778106
1198,Yuba County,CA,2021-10,382434.0,141.0,7.0,619.0,0.0078067852188169,4.0,5.0447723546474966e-05,5375.0,0.067789128515576,83421,630,2948046,35.33937498
1199,Lake County,CA,2021-10,327904.0,389.0,6.2,443.0,0.0068289374296681,5.0,7.707604322424504e-05,3474.0,0.0535524348322055,68766,1258,1768943,25.7240933
1200,Tehama County,CA,2021-10,314902.0,221.0,5.6,864.0,0.0131137588221901,18.0,0.0002732033087956,3933.0,0.0596949229718447,65498,2951,1882273,28.73786986
1201,Tuolumne County,CA,2021-10,381536.0,306.0,6.0,787.0,0.0150331416782869,19.0,0.0003629348054478,2403.0,0.0459017019732193,55810,2236,2455844,44.00365526
1202,San Benito County,CA,2021-10,830821.0,82.0,5.9,315.0,0.0049201836868576,4.0,6.24785230077161e-05,3820.0,0.0596669894723688,66677,1389,2075377,31.1258305
1203,Calaveras County,CA,2021-10,462539.0,361.0,4.7,415.0,0.0093702725281672,6.0,0.0001354738196843,1912.0,0.0431709905394115,46221,1020,1292735,27.96856407
1204,Siskiyou County,CA,2021-10,265397.0,182.0,6.0,161.0,0.0036627536627536,7.0,0.0001592501592501,2055.0,0.0467512967512967,44118,6287,1546848,35.06160751
1205,Amador County,CA,2021-10,400472.0,142.0,5.6,365.0,0.0094728919571254,4.0,0.0001038125145986,1756.0,0.0455736939088007,41259,606,1570431,38.06274995
1206,Lassen County,CA,2021-10,216043.0,97.0,4.1,389.0,0.0129386329619158,10.0,0.0003326126725428,1600.0,0.0532180276068517,33159,4558,1071059,32.30070267
1207,Del Norte County,CA,2021-10,317521.0,101.0,6.0,128.0,0.0046447492561143,3.0,0.0001088613106901,1505.0,0.0546120908629073,28100,1008,688089,24.48715302
1208,Glenn County,CA,2021-10,315749.0,41.0,5.4,213.0,0.0072577347689791,2.0,6.814774430966335e-05,1877.0,0.0639566580346188,28805,1315,982720,34.11629925
1209,Colusa County,CA,2021-10,311777.0,16.0,8.4,83.0,0.0036737042446775,1.0,4.426149692382596e-05,1289.0,0.0570530695348115,21917,1151,1199687,54.73773783
1210,Plumas County,CA,2021-10,340838.0,176.0,6.8,402.0,0.0211612359846291,3.0,0.000157919671527,770.0,0.0405327156919513,19915,2554,1006000,50.51468742
1211,Inyo County,CA,2021-10,435819.0,26.0,4.7,554.0,0.0300222186094402,3.0,0.0001625751910258,824.0,0.0446539858017666,18970,10192,1224445,64.54638904
1212,Mariposa County,CA,2021-10,363017.0,83.0,5.6,269.0,0.0151166057881427,0.0,0.0,578.0,0.0324810339983141,17147,1451,664863,38.77430454
1213,Mono County,CA,2021-10,578869.0,56.0,5.9,153.0,0.0109591003509777,0.0,0.0,472.0,0.0338084664422319,13247,3044,1027563,77.56948743
1214,Trinity County,CA,2021-10,339536.0,113.0,4.6,72.0,0.0053916429534221,1.0,7.48839299086416e-05,588.0,0.0440317507862811,16060,3179,371527,23.13368618
1215,Modoc County,CA,2021-10,159305.0,49.0,4.7,51.0,0.0053825857519788,0.0,0.0,410.0,0.0432717678100264,8661,3944,357793,41.31081861
1216,Sierra County,CA,2021-10,304791.0,29.0,4.3,45.0,0.0144462279293739,0.0,0.0,127.0,0.0407704654895666,3283,953,82019,24.98294243
1217,Alpine County,CA,2021-10,491363.0,30.0,7.5,3.0,0.0026857654431512,0.0,0.0,12.0,0.0107430617726051,1235,739,99643,80.68259109
1218,Los Angeles County,CA,2021-11,814096.0,7432.0,6.2,33612.0,0.0032768036287782,422.0,4.114040019470523e-05,624463.0,0.0608783358454649,9829544,4060,662418536,67.39056624
1219,San Diego County,CA,2021-11,827876.0,2110.0,4.6,15287.0,0.0045356391996482,96.0,2.848311396390596e-05,308387.0,0.0914981465206987,3286069,4204,203932550,62.05972851
1220,Orange County,CA,2021-11,963517.0,1681.0,4.1,7888.0,0.0024432255160957,112.0,3.469082882894601e-05,141636.0,0.0438702699287196,3167809,948,220075102,69.4723394
1221,Riverside County,CA,2021-11,555648.0,3023.0,5.4,12419.0,0.0050317141010759,138.0,5.5912436262861376e-05,107684.0,0.0436295274386229,2458395,7208,75327830,30.64106053
1222,San Bernardino County,CA,2021-11,489914.0,2900.0,5.5,12616.0,0.0056895514472368,186.0,8.388209965013045e-05,105215.0,0.0474497586811208,2194710,20062,78146465,35.60673848
1223,Santa Clara County,CA,2021-11,1546310.0,737.0,3.1,5441.0,0.0027653189061717,35.0,1.7788303936043427e-05,97813.0,0.0497122106541776,1885508,1291,282946368,150.0637324
1224,Alameda County,CA,2021-11,1166021.0,988.0,4.3,3505.0,0.0020790255094353,27.0,1.6015317761699188e-05,72923.0,0.043255000634681,1648556,738,119117078,72.25540291
1225,Sacramento County,CA,2021-11,523655.0,1195.0,5.1,5880.0,0.0037500597904941,90.0,5.73988743442976e-05,71845.0,0.0458202458585117,1588921,966,77961074,49.06541861
1226,Contra Costa County,CA,2021-11,917286.0,835.0,4.6,2870.0,0.0024739267941787,23.0,1.9825894169376923e-05,55052.0,0.0474545706875017,1161413,720,71878033,61.88843504
1227,Fresno County,CA,2021-11,361433.0,793.0,7.0,6059.0,0.0058698328952836,142.0,0.000137566639896,52033.0,0.0504084857303674,1013581,5963,39921581,39.38667063
1228,Kern County,CA,2021-11,312989.0,1157.0,7.4,5282.0,0.0056964079844615,130.0,0.0001401993634948,51538.0,0.0555814984292279,917673,8142,46781960,50.97889989
1229,Ventura County,CA,2021-11,798403.0,567.0,4.5,2516.0,0.0029504647920192,14.0,1.6417530639216556e-05,37050.0,0.0434478221559267,839784,1846,46470387,55.33611857
1230,San Francisco County,CA,2021-11,1547481.0,998.0,3.3,1961.0,0.0021977406195364,8.0,8.965795490204868e-06,36242.0,0.0406172950195005,815201,47,155258114,190.4537826
1231,San Mateo County,CA,2021-11,1660895.0,494.0,3.1,1693.0,0.0021760897479566,4.0,5.141381566347601e-06,34166.0,0.043915110648958,737888,449,113829269,154.2636132
1232,San Joaquin County,CA,2021-11,529562.0,636.0,6.6,3203.0,0.0040930553514494,79.0,0.0001009526608693,38144.0,0.0487435227367116,789410,1399,26787016,33.93295753
1233,Stanislaus County,CA,2021-11,438322.0,474.0,6.2,2901.0,0.0051591401788715,65.0,0.0001155960398575,25569.0,0.0454719252787199,552999,1495,20632799,37.31073474
1234,Sonoma County,CA,2021-11,777827.0,492.0,3.7,1634.0,0.0032899240538951,4.0,8.05366965457811e-06,20238.0,0.0407475416173379,485887,1576,26325465,54.18022092
1235,Tulare County,CA,2021-11,307672.0,438.0,8.2,2510.0,0.0051814220216628,100.0,0.0002064311562415,25254.0,0.0521321241972408,477054,4824,16847054,35.31477359
1236,Santa Barbara County,CA,2021-11,868269.0,407.0,3.9,1621.0,0.00355191915385,23.0,5.039737232483078e-05,19575.0,0.042892546228633,446475,2738,25885092,57.97657652
1237,Monterey County,CA,2021-11,791210.0,272.0,5.5,1140.0,0.002540491874883,6.0,1.3371009867805284e-05,21469.0,0.047843701808652,437325,3322,25122789,57.44649631
1238,Solano County,CA,2021-11,582860.0,362.0,5.4,1239.0,0.0027889387851571,14.0,3.151343260064603e-05,21686.0,0.0488143070984006,451716,828,20899701,46.26734718
1239,Placer County,CA,2021-11,683380.0,550.0,3.5,1706.0,0.0042603774904228,25.0,6.243226099681846e-05,16397.0,0.0409480713425932,412300,1407,19894372,48.2521756
1240,San Luis Obispo County,CA,2021-11,799798.0,290.0,3.6,1090.0,0.0039087433927892,14.0,5.020404357710983e-05,9727.0,0.0348810522767534,283159,3304,15449070,54.55969967
1241,Santa Cruz County,CA,2021-11,1153856.0,164.0,5.0,1093.0,0.0039890656535242,4.0,1.459859342552345e-05,11150.0,0.0406935791736466,267792,446,12786326,47.74722919
1242,Merced County,CA,2021-11,387490.0,312.0,7.6,1542.0,0.0053649711223992,46.0,0.0001600445341312,12716.0,0.0442418760002783,286461,1929,9012107,31.46015339
1243,Marin County,CA,2021-11,1496793.0,228.0,2.9,673.0,0.0025805214723926,0.0,0.0,8944.0,0.0342944785276073,260206,520,22815861,87.68383896
1244,Butte County,CA,2021-11,396854.0,309.0,4.9,884.0,0.0040593472900183,20.0,9.184043642575392e-05,7821.0,0.0359142026642909,208309,1640,8434322,40.48947477
1245,Yolo County,CA,2021-11,606839.0,118.0,4.2,700.0,0.0031304223386938,9.0,4.024828721177755e-05,11526.0,0.0515446398225498,216986,1012,13013233,59.97268487
1246,El Dorado County,CA,2021-11,667148.0,476.0,4.1,757.0,0.0039202891795875,6.0,3.107230525432682e-05,6706.0,0.0347284798392526,193221,1712,7238157,37.46050895
1247,Shasta County,CA,2021-11,366634.0,434.0,4.9,1150.0,0.0064633974989461,49.0,0.0002753969369116,8830.0,0.0496276521006042,182139,3786,7437919,40.8364985
1248,Imperial County,CA,2021-11,307210.0,77.0,15.5,1886.0,0.0098409070749129,19.0,9.913957286497714e-05,18666.0,0.097396803531456,179851,4175,8155429,45.34547487
1249,Kings County,CA,2021-11,305417.0,183.0,7.3,1293.0,0.0082649382526654,28.0,0.0001789777811868,6844.0,0.0437472833729641,153443,1390,5924008,38.60722223
1250,Madera County,CA,2021-11,378903.0,376.0,6.7,1248.0,0.0077956636620879,16.0,9.994440592420468e-05,6881.0,0.0429823410727781,159410,2138,6012170,37.71513707
1251,Napa County,CA,2021-11,874444.0,211.0,4.2,400.0,0.0028642625955947,4.0,2.8642625955947643e-05,5849.0,0.0418826798040845,136207,754,9870652,72.46802294
1252,Humboldt County,CA,2021-11,433275.0,177.0,4.3,645.0,0.004809915136691,3.0,2.237169831019105e-05,5172.0,0.0385688078867694,136310,3573,4986467,36.58181351
1253,Nevada County,CA,2021-11,649850.0,409.0,4.0,655.0,0.0066355992300678,4.0,4.052274338972749e-05,3560.0,0.0360652416168574,103487,958,3940019,38.07259849
1254,Sutter County,CA,2021-11,427981.0,84.0,6.7,385.0,0.003640765222654,4.0,3.7826132183418914e-05,4637.0,0.0438499437336284,99063,603,3095179,31.24455145
1255,Mendocino County,CA,2021-11,511621.0,225.0,4.8,588.0,0.0066486504822533,8.0,9.045782969052117e-05,3547.0,0.0401067402390348,91305,3509,3261212,35.71778106
1256,Yuba County,CA,2021-11,389952.0,132.0,6.4,356.0,0.0044898473956362,9.0,0.0001135073779795,3548.0,0.0447471307857234,83421,630,2948046,35.33937498
1257,Lake County,CA,2021-11,332039.0,371.0,5.9,205.0,0.003160117772194,4.0,6.166083457939603e-05,2361.0,0.0363953076104885,68766,1258,1768943,25.7240933
1258,Tehama County,CA,2021-11,317514.0,227.0,5.2,294.0,0.0044623207103286,15.0,0.0002276694239963,2784.0,0.0422554450937238,65498,2951,1882273,28.73786986
1259,Tuolumne County,CA,2021-11,383196.0,277.0,5.4,445.0,0.0085003151802257,16.0,0.0003056293098508,1345.0,0.0256919638593341,55810,2236,2455844,44.00365526
1260,San Benito County,CA,2021-11,836069.0,70.0,5.4,288.0,0.0044984536565555,3.0,4.685889225578707e-05,3440.0,0.0537315297866357,66677,1389,2075377,31.1258305
1261,Calaveras County,CA,2021-11,469639.0,346.0,4.2,342.0,0.0077220077220077,7.0,0.0001580527896317,1320.0,0.029804240330556,46221,1020,1292735,27.96856407
1262,Siskiyou County,CA,2021-11,267907.0,178.0,5.8,121.0,0.0027527527527527,4.0,9.1000091000091e-05,1525.0,0.0346937846937846,44118,6287,1546848,35.06160751
1263,Amador County,CA,2021-11,407849.0,123.0,5.1,184.0,0.0047753756715372,1.0,2.595312864965872e-05,1309.0,0.0339726454024032,41259,606,1570431,38.06274995
1264,Lassen County,CA,2021-11,217698.0,100.0,3.8,200.0,0.0066522534508564,9.0,0.0002993514052885,1351.0,0.0449359720605354,33159,4558,1071059,32.30070267
1265,Del Norte County,CA,2021-11,320796.0,87.0,5.6,95.0,0.0034472748385223,0.0,0.0,960.0,0.0348356194208578,28100,1008,688089,24.48715302
1266,Glenn County,CA,2021-11,319605.0,40.0,5.1,90.0,0.0030666484939348,0.0,0.0,1233.0,0.0420130843669074,28805,1315,982720,34.11629925
1267,Colusa County,CA,2021-11,315687.0,14.0,10.4,106.0,0.0046917186739255,1.0,4.426149692382596e-05,908.0,0.0401894392068339,21917,1151,1199687,54.73773783
1268,Plumas County,CA,2021-11,345020.0,139.0,7.1,162.0,0.0085276622624624,1.0,5.263989050902774e-05,603.0,0.0317418539769437,19915,2554,1006000,50.51468742
1269,Inyo County,CA,2021-11,440852.0,23.0,4.3,206.0,0.0111634964504416,4.0,0.0002167669213677,842.0,0.0456294369479217,18970,10192,1224445,64.54638904
1270,Mariposa County,CA,2021-11,366722.0,74.0,5.5,150.0,0.0084293340826074,0.0,0.0,1294.0,0.0727170553526271,17147,1451,664863,38.77430454
1271,Mono County,CA,2021-11,585316.0,47.0,5.2,181.0,0.0129646873433135,0.0,0.0,406.0,0.029081011388869,13247,3044,1027563,77.56948743
1272,Trinity County,CA,2021-11,342567.0,117.0,4.6,46.0,0.0034446607757975,1.0,7.48839299086416e-05,445.0,0.0333233488093454,16060,3179,371527,23.13368618
1273,Modoc County,CA,2021-11,161021.0,44.0,4.7,61.0,0.0064379947229551,1.0,0.0001055408970976,288.0,0.030395778364116,8661,3944,357793,41.31081861
1274,Sierra County,CA,2021-11,309571.0,27.0,4.0,13.0,0.0041733547351524,0.0,0.0,75.0,0.0240770465489566,3283,953,82019,24.98294243
1275,Alpine County,CA,2021-11,496101.0,23.0,6.3,4.0,0.0035810205908683,0.0,0.0,21.0,0.018800358102059,1235,739,99643,80.68259109
1276,Los Angeles County,CA,2021-12,819459.0,5977.0,5.6,266483.0,0.0259791878319564,460.0,4.4844985994228457e-05,854641.0,0.0833181819023767,9829544,4060,662418536,67.39056624
1277,San Diego County,CA,2021-12,839310.0,1621.0,4.2,80329.0,0.0238335423084021,128.0,3.7977485285207946e-05,423627.0,0.1256897512415373,3286069,4204,203932550,62.05972851
1278,Orange County,CA,2021-12,981428.0,1305.0,3.7,54104.0,0.0167581482407258,107.0,3.314213111336806e-05,223193.0,0.0691316978465977,3167809,948,220075102,69.4723394
1279,Riverside County,CA,2021-12,560078.0,2483.0,5.1,43891.0,0.0177829908696612,190.0,7.698089050683814e-05,133486.0,0.0540835323694515,2458395,7208,75327830,30.64106053
1280,San Bernardino County,CA,2021-12,495324.0,2477.0,5.2,43240.0,0.0195003332735034,90.0,4.058811273393408e-05,120234.0,0.0542230127383536,2194710,20062,78146465,35.60673848
1281,Santa Clara County,CA,2021-12,1567504.0,482.0,2.9,26240.0,0.0133361455794794,35.0,1.7788303936043427e-05,210788.0,0.1071303145734491,1885508,1291,282946368,150.0637324
1282,Alameda County,CA,2021-12,1176868.0,667.0,3.9,21890.0,0.0129842705853183,32.0,1.898111734719904e-05,196123.0,0.1163323024213972,1648556,738,119117078,72.25540291
1283,Sacramento County,CA,2021-12,526981.0,882.0,4.8,17535.0,0.0111832140180806,90.0,5.739887434429759e-05,122021.0,0.0778207560707281,1588921,966,77961074,49.06541861
1284,Contra Costa County,CA,2021-12,926624.0,563.0,4.2,15565.0,0.0134169583802761,21.0,1.81019033720398e-05,116541.0,0.1004578057562328,1161413,720,71878033,61.88843504
1285,Fresno County,CA,2021-12,363473.0,679.0,7.0,8329.0,0.0080689615753124,94.0,9.106524049458111e-05,70521.0,0.0683192747331739,1013581,5963,39921581,39.38667063
1286,Kern County,CA,2021-12,314722.0,1039.0,7.7,7252.0,0.0078209675697303,72.0,7.764887824332356e-05,55899.0,0.0602846478461603,917673,8142,46781960,50.97889989
1287,Ventura County,CA,2021-12,804700.0,456.0,4.2,16720.0,0.0196072223062643,28.0,3.283506127843311e-05,53840.0,0.0631371321153871,839784,1846,46470387,55.33611857
1288,San Francisco County,CA,2021-12,1554177.0,667.0,3.0,17410.0,0.0195118124355583,13.0,1.4569417671582911e-05,75424.0,0.0845295198816514,815201,47,155258114,190.4537826
1289,San Mateo County,CA,2021-12,1675408.0,295.0,2.8,13195.0,0.0169601324419891,2.0,2.5706907831738005e-06,91117.0,0.1171168160452237,737888,449,113829269,154.2636132
1290,San Joaquin County,CA,2021-12,529889.0,479.0,6.4,8267.0,0.0105642487013526,55.0,7.02834980735932e-05,45813.0,0.0585435981317368,789410,1399,26787016,33.93295753
1291,Stanislaus County,CA,2021-12,441789.0,359.0,6.1,4778.0,0.0084971981298339,41.0,7.291442514089378e-05,25619.0,0.0455608453093794,552999,1495,20632799,37.31073474
1292,Sonoma County,CA,2021-12,772831.0,342.0,3.5,5989.0,0.012058356890317,5.0,1.0067087068222636e-05,40941.0,0.0824313223320206,485887,1576,26325465,54.18022092
1293,Tulare County,CA,2021-12,312141.0,381.0,8.4,2927.0,0.0060422399431901,53.0,0.000109408512808,27828.0,0.0574456621588982,477054,4824,16847054,35.31477359
1294,Santa Barbara County,CA,2021-12,881204.0,378.0,4.0,6381.0,0.0139819840349889,17.0,3.725023171835319e-05,30174.0,0.0661169701099757,446475,2738,25885092,57.97657652
1295,Monterey County,CA,2021-12,798565.0,220.0,7.2,3541.0,0.0078911243236497,17.0,3.788452795878163e-05,34993.0,0.077981958050685,437325,3322,25122789,57.44649631
1296,Solano County,CA,2021-12,590571.0,273.0,5.2,5070.0,0.0114123645203768,12.0,2.7011513657696597e-05,30488.0,0.0686272523663211,451716,828,20899701,46.26734718
1297,Placer County,CA,2021-12,688327.0,418.0,3.3,4122.0,0.0102938311931554,24.0,5.993497055694572e-05,28149.0,0.0702962285919777,412300,1407,19894372,48.2521756
1298,San Luis Obispo County,CA,2021-12,810754.0,237.0,3.5,3413.0,0.0122390286234768,9.0,3.2274028013856313e-05,15860.0,0.0568740093666402,283159,3304,15449070,54.55969967
1299,Santa Cruz County,CA,2021-12,1165098.0,108.0,5.4,3029.0,0.0110547848714776,5.0,1.8248241781904318e-05,22641.0,0.0826316884368191,267792,446,12786326,47.74722919
1300,Merced County,CA,2021-12,392653.0,278.0,8.2,2216.0,0.0077099714703221,26.0,9.045995407417716e-05,14080.0,0.0489875443601697,286461,1929,9012107,31.46015339
1301,Marin County,CA,2021-12,1503766.0,148.0,2.7,3896.0,0.0149386503067484,3.0,1.1503067484662576e-05,36995.0,0.1418519938650307,260206,520,22815861,87.68383896
1302,Butte County,CA,2021-12,396536.0,267.0,4.8,1484.0,0.0068145603827909,17.0,7.806437096189082e-05,9308.0,0.0427425391125458,208309,1640,8434322,40.48947477
1303,Yolo County,CA,2021-12,611794.0,96.0,4.2,2420.0,0.0108223172280557,4.0,1.788812764967891e-05,19550.0,0.0874282238878057,216986,1012,13013233,59.97268487
1304,El Dorado County,CA,2021-12,668322.0,324.0,3.9,1773.0,0.0091818662026535,9.0,4.660845788149022e-05,9966.0,0.0516110990274369,193221,1712,7238157,37.46050895
1305,Shasta County,CA,2021-12,368298.0,381.0,4.8,993.0,0.0055810032316987,25.0,0.0001405086412814,7415.0,0.0416748630040747,182139,3786,7437919,40.8364985
1306,Imperial County,CA,2021-12,310335.0,61.0,14.7,3205.0,0.0167232805806448,42.0,0.0002191506347541,40751.0,0.2126335123063514,179851,4175,8155429,45.34547487
1307,Kings County,CA,2021-12,309504.0,165.0,7.5,1718.0,0.0109815652885377,17.0,0.0001086650814348,7937.0,0.0507338089028662,153443,1390,5924008,38.60722223
1308,Madera County,CA,2021-12,386007.0,324.0,6.7,1249.0,0.0078019101874582,13.0,8.120482981341628e-05,9581.0,0.0598479595724876,159410,2138,6012170,37.71513707
1309,Napa County,CA,2021-12,871827.0,165.0,4.1,2315.0,0.0165769197720046,1.0,7.160656488986911e-06,11565.0,0.0828129922951336,136207,754,9870652,72.46802294
1310,Humboldt County,CA,2021-12,442299.0,180.0,4.1,1349.0,0.0100598070068159,2.0,1.491446554012737e-05,9263.0,0.0690763471490999,136310,3573,4986467,36.58181351
1311,Nevada County,CA,2021-12,649371.0,321.0,3.7,915.0,0.0092695775504001,5.0,5.065342923715936e-05,5890.0,0.0596697396413736,103487,958,3940019,38.07259849
1312,Sutter County,CA,2021-12,429229.0,52.0,7.1,733.0,0.0069316387226115,9.0,8.510879741269256e-05,5227.0,0.0494292982306827,99063,603,3095179,31.24455145
1313,Mendocino County,CA,2021-12,522294.0,207.0,4.6,616.0,0.0069652528861701,5.0,5.653614355657572e-05,5367.0,0.0606858964936284,91305,3509,3261212,35.71778106
1314,Yuba County,CA,2021-12,398386.0,108.0,6.2,654.0,0.0082482027998486,5.0,6.30596544330937e-05,3699.0,0.0466515323496028,83421,630,2948046,35.33937498
1315,Lake County,CA,2021-12,335428.0,332.0,5.7,251.0,0.0038692173698571,2.0,3.0830417289698016e-05,2247.0,0.0346379738249757,68766,1258,1768943,25.7240933
1316,Tehama County,CA,2021-12,320285.0,195.0,5.1,316.0,0.0047962358655232,10.0,0.0001517796159975,2640.0,0.0400698186233587,65498,2951,1882273,28.73786986
1317,Tuolumne County,CA,2021-12,387073.0,217.0,5.2,570.0,0.0108880441634352,6.0,0.000114610991194,1369.0,0.0261504078241103,55810,2236,2455844,44.00365526
1318,San Benito County,CA,2021-12,840748.0,43.0,5.7,1053.0,0.0164474711817812,5.0,7.809815375964512e-05,5215.0,0.0814563743713097,66677,1389,2075377,31.1258305
1319,Calaveras County,CA,2021-12,471189.0,278.0,3.9,366.0,0.0082639030007451,3.0,6.7736909842173e-05,1072.0,0.0242046557836031,46221,1020,1292735,27.96856407
1320,Siskiyou County,CA,2021-12,271817.0,151.0,6.4,118.0,0.0026845026845026,3.0,6.825006825006825e-05,1673.0,0.038060788060788,44118,6287,1546848,35.06160751
